Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_IO_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Change number|Division|Item|Description|Material|Substance|Quantity|UOM|Component Type|Exception Value|Formula
0000000000000000000000000000000000007820|000000004136|11|0020|LBL-PSPlas GrnWks DWLiq FClr 650ml CA Ft|129069.010|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004136|11|0030|LBL-PSPlas GW DshWshLiq Fr&Clr 650ml Bk|129013.010|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004136|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004136|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         146.884375|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004863|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000004863|11|0010|BTL-PET 22 fo 25% PCR|116091.001|000000116091|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004863|11|0020|LBL-PSPlas GrnWks DWLiq FClr 650ml CA Ft|129069.010|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004863|11|0030|LBL-PSPlas GW DshWshLiq Fr&Clr 650ml Bk|129013.010|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004863|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000004863|11|0050|FM GrnWks APC Or|128987.001|000000128987|         146.884375|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000005870|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000005870|11|0010|BTL-PET 22 fo 25% PCR|116091.001|000000116091|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000005870|11|0020|LBL-PSPlas GrnWks DWLiq FClr 650ml CA Ft|129069.027|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000005870|11|0030|LBL-PSPlas GW DshWshLiq Fr&Clr 650ml Bk|129013.027|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000005870|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000005870|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.031900|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007286|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000007286|11|0010|BTL-PET 22 fo 25% PCR|116091.001|000000116091|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007286|11|0020|LBL-PSPlas GrnWks DWLiq FClr 650ml CA Ft|129069.027|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007286|11|0030|LBL-PSPlas GW DshWshLiq Fr&Clr 650ml Bk|129013.027|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007286|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007286|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.031900|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007515|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000007515|11|0010|BTL-PET 22 fo 25% PCR|116091.001|000000116091|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007515|11|0020|LBL-PSPlas GrnWks DWLiq FClr 650ml CA Ft|129069.027|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007515|11|0030|LBL-PSPlas GW DshWshLiqFr&Clr650ml Bk CA|129013.033|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007515|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000007515|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.032000|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000009133|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000009133|11|0010|BTL-PET 22 fo 25% PCR|116091.001|000000116091|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000009133|11|0020|LBL-PSPlas GrnWks DWLiq FClr 650ml CA Ft|129069.027|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000009133|11|0030|LBL-PSPlas GW DshWshLiqFr&Clr650ml Bk CA|129013.042|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000009133|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000009133|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.032000|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000010633|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000010633|11|0010|BTL-PET 22 fo 25% PCR|116091.001|000000116091|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000010633|11|0020|LBL-PSPlas GW DshWshLiqFr&Clr650ml Ft CA|129069.042|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000010633|11|0030|LBL-PSPlas GW DshWshLiqFr&Clr650ml Bk CA|129013.042|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000010633|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000010633|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.032000|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000011078|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000011078|11|0010|BTL-PET 22 fo 25% PCR|116091.001|000000116091|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000011078|11|0020|LBL-PSPlas GW DshWshLiqFr&Clr650ml Ft CA|129069.042|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000011078|11|0030|LBL-PSPlas GW DshWshLiqFr&Clr650ml Bk CA|129013.048|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000011078|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000011078|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.032000|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016063|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000016063|11|0010|BTL-PET Oval Clear 22fo 25% PCR|213784.001|000000213784|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016063|11|0020|LBL-PSPlas GW DshWshLiqFr&Clr650ml Ft CA|129069.042|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016063|11|0030|LBL-PSPlas GW DshWshLiqFr&Clr650ml Bk CA|129013.048|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016063|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016063|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.032000|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016359|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000016359|11|0010|BTL-PET Oval Clear 22fo 25% PCR|213784.001|000000213784|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016359|11|0020|LBL-PSPlas GW DshWshLiqFr&Clr650ml Ft CA|129069.063|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016359|11|0030|LBL-PSPlas GW DshWshLiqFr&Clr650ml Bk CA|129013.058|000000129013|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016359|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000016359|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.032000|LB|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000017509|11|0010|CU GrnWks Ntrl DW Liq FreeClr 650ml CA|120268.001|000000120268|         100.000000|EA|PRODUCT||000000120298
0000000000000000000000000000000000007820|000000017509|11|0010|BTL-PET Oval Clear 22fo 25% PCR|213784.001|000000213784|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000017509|11|0020|LBL-PSPlas GW DshWshLiqFr&Clr650ml Ft CA|129069.063|000000129069|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000017509|11|0030|LBL-PSPlas GWDshLiqFr&Clr650mL Bk2016 CA|156651.029|000000156651|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000017509|11|0040|CLOS-Disp Flip Top, 28-400, Natural|119171.001|000000119171|         100.000000|EA|COMPONENT||000000120298
0000000000000000000000000000000000007820|000000017509|11|0050|FM GrnWksNtrlDWLiq FreeClr|116313.005|000000118551|         148.032000|LB|COMPONENT||000000120298
0000000000000000000000000000000000007821||11|0010|409 APC Spry Reg Bns 12/32fo|000000000000012374|000000116784|         100.000000|CS|PRODUCT||000000120301
0000000000000000000000000000000000007821||11|0010|FM 409 APC Reg|051678.001|000051678001|        2499.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821||11|0020|MTW 409 DKC Spry 12/32fo Bns Itm|116827.001|000000116827|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821||11|0020|MTW DKC Spry 12/32fo Bns Itm - FF|117115.001|000000117115|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821||11|0030|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821||11|0030|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821||11|0030|Trig STS Wht/Helio Nn-AR Sd Dose S/S/O|115955.001|000000115955|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821||11|0030|TRIG T-9820, Wht/Helio non-AR Std Dose|115586.001|000000115586|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0010|409 APC Spry Reg Bns 12/32fo|000000000000012374|000000116784|         100.000000|CS|PRODUCT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0010|FM 409 APC Reg|051678.001|000051678001|        2499.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0020|MTW 409 DKC Spry 12/32fo Bns Itm|116827.001|000000116827|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0020|MTW DKC Spry 12/32fo Bns Itm - FF|117115.001|000000117115|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0030|TRIG T-9820, Wht/Helio non-AR Std Dose|115586.001|000000115586|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0030|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0030|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002314|11|0030|Trig STS Wht/Helio Nn-AR Sd Dose S/S/O|115955.001|000000115955|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0010|409 APC Spry Reg Bns 12/32fo|000000000000012374|000000116784|         100.000000|CS|PRODUCT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0010|FM 409 APC Reg|051678.001|000051678001|        2499.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0020|MTW 409 DKC Spry 12/32fo Bns Itm|116827.001|000000116827|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0020|MTW DKC Spry 12/32fo Bns Itm - FF|117115.001|000000117115|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0030|TRIG T-9820, Wht/Helio non-AR Std Dose|115586.001|000000115586|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0030|Trig STS Wht/Helio Nn-AR Sd Dose S/S/O|115955.001|000000115955|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0030|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002429|11|0030|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0010|409 APC Spry Reg Bns 12/32fo|000000000000012374|000000116784|         100.000000|CS|PRODUCT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0010|FM 409 APC Reg|051678.001|000051678001|        2499.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0020|MTW 409 DKC Spry 12/32fo Bns Itm|116827.001|000000116827|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0020|MTW DKC Spry 12/32fo Bns Itm - FF|117115.001|000000117115|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0030|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0030|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0030|Trig Wht/Nat S/O 32Rib Cls PreBent China|125641.001|000000125641|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002671|11|0030|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002990|11|0010|409 APC Spry Reg Bns 12/32fo|000000000000012374|000000116784|         100.000000|CS|PRODUCT||000000120301
0000000000000000000000000000000000007821|000000002990|11|0010|FM 409 APC Reg|051678.001|000051678001|        2499.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002990|11|0020|MTW DKC Spry 12/32fo Bns Itm - FF|117115.001|000000117115|         100.000000|EA|COMPONENT||000000120301
0000000000000000000000000000000000007821|000000002990|11|0020|MTW 409 DKC Spry 12/32fo Bns Itm|116827.001|000000116827|         100.000000|EA|COMPONENT||000000120301
