Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_Header_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Description|Change number|Primary Output|Division|Authorization Group|Validity From|Validity To|Created by|Created on|Changed by|Changed on|System Status|User Status|Formula|Flag
0000000000000000000000000000000000007854|CU GladW SmBwl 32oz 4ct TA HA09|000000004537|141196.004|16|ALL|00010101|99991231|LPIERCE|20080514|LPIERCE|20080514|Obsolete|Released Submitted - Obsolete|000000120402|
0000000000000000000000000000000000007855|CU RHV Dip OrRnch 15oz||120117.001|17|ALL|00010101|99991231|MTURNER2|20080514|MTURNER2|20080514|Released|Released|000000120406|
0000000000000000000000000000000000007856|TBD RHV Dip <LtOrRnch> 8/15oz||000000000000012842|17|ALL|00010101|99991231|MTURNER2|20080514|MTURNER2|20080514|Released|Released|000000120409|
0000000000000000000000000000000000007857|GLADW BGBWL 48OZ 6/3CT TA SCRY||000000000000012861|16|ALL|00010101|20080520|LPIERCE|20080514|LPIERCE|20080515|Released|Released|000000120414|
0000000000000000000000000000000000007857|GLADW BGBWL 48OZ 6/3CT TA SCRY|000000002142|000000000000012861|16|ALL|20080521|99991231|LPIERCE|20080514|LPIERCE|20080521|Released|Released|000000120414|
0000000000000000000000000000000000007857|GLADW BGBWL 48OZ 6/3CT TA SCRY|000000004537|000000000000012861|16|ALL|20080521|99991231|LPIERCE|20080514|LPIERCE|20080521|Obsolete|Released Submitted - Obsolete|000000120414|
0000000000000000000000000000000000007858|GLADW BGBWL 48OZ 6/3CT TA SCRY||000000000000011747|16|ALL|00010101|99991231|LPIERCE|20080514|LPIERCE|20080514|Released|Released|000000120416|
0000000000000000000000000000000000007859|Clx CS HndSan TchLssDspnsr 4/1000mL PAK1||000000000000011747|11|ALL|00010101|99991231|AKACZAR|20080515|AKACZAR|20080515|Released|Released|000000120422|
0000000000000000000000000000000000007859|Clx CS HndSan TchLssDspnsr 4/1000mL PAK1|000000004174|000000000000011747|11|ALL|00010101|99991231|AKACZAR|20080515|AKACZAR|20080515|Obsolete|Released Submitted - Obsolete|000000120422|
0000000000000000000000000000000000007860|CU Clx CS HndSan TchLssDspnsr 4/1000mL PAK1||000000000000011747|11|ALL|00010101|99991231|AKACZAR|20080515|AKACZAR|20080515|Released|Released|000000120424|
0000000000000000000000000000000000007860|CU Clx CS HndSan TchLssDspnsr 4/1000mL PAK1|000000004174|000000000000011747|11|ALL|00010101|99991231|AKACZAR|20080515|AKACZAR|20080515|Obsolete|Released Submitted - Obsolete|000000120424|
0000000000000000000000000000000000007861|GrnWks Ntrl Wps Or 40 30ct SHP||000000000000012866|11|ALL|00010101|20080630|AWHEELIS|20080515|AWHEELIS|20080515|Released|Released|000000120433|
0000000000000000000000000000000000007861|GrnWks Ntrl Wps Or 40 30ct SHP|000000002290|000000000000012866|11|ALL|20080701|99991231|AWHEELIS|20080515|AWHEELIS|20080711|Released|Released|000000120433|
0000000000000000000000000000000000007861|GrnWks Ntrl Wps Or 40 30ct SHP|000000006660|000000000000012866|11|ALL|20080701|99991231|AWHEELIS|20080515|AWHEELIS|20080711|Obsolete|Released Submitted - Obsolete|000000120433|
0000000000000000000000000000000000007862|Br Br Ultramax w/ 4PK filts 1/2PL||000000000000012807|15|ALL|00010101|99991231|MSAXENA|20080515|MSAXENA|20080515|Released|Released|000000120431|
0000000000000000000000000000000000007863|GrnWks Glass 4 32fo+100fo BJ||000000000000012867|11|ALL|00010101|99991231|AWHEELIS|20080515|AWHEELIS|20080515|Released|Released|000000120437|
0000000000000000000000000000000000007863|GrnWks Glass 4 32fo+100fo BJ|000000004885|000000000000012867|11|ALL|00010101|99991231|AWHEELIS|20080515|AWHEELIS|20080515|Obsolete|Released Submitted - Obsolete|000000120437|
0000000000000000000000000000000000007864|BTL-PET Jwl 60fo||120440.001|11|ALL|00010101|99991231|BLANDIS|20080515|BLANDIS|20080515|Released|Released|000000120441|
0000000000000000000000000000000000007865|BTL-PET Jwl 28fo||120444.001|11|ALL|00010101|99991231|BLANDIS|20080515|BLANDIS|20080515|Released|Released|000000120445|
0000000000000000000000000000000000007866|CU GladW BgBwl 48oz 3ct TA SCRY||141197.006|16|ALL|00010101|99991231|LPIERCE|20080515|LPIERCE|20080515|Released|Released|000000120447|
0000000000000000000000000000000000007866|CU GladW BgBwl 48oz 3ct TA SCRY|000000004537|141197.006|16|ALL|00010101|99991231|LPIERCE|20080515|LPIERCE|20080515|Obsolete|Released Submitted - Obsolete|000000120447|
0000000000000000000000000000000000007867|ClxClnUp Clnr Spry 12/32fo||141197.006|11|ALL|00010101|20090111|DBAYDO|20080519|DBAYDO|20080519|Released|Released|000000120461|
0000000000000000000000000000000000007867|ClxClnUp Clnr Spry 12/32fo|000000003046|000000000000000004|11|ALL|20090112|20091109|DBAYDO|20080519|DBAYDO|20090112|Released|Released|000000120461|
0000000000000000000000000000000000007867|ClxClnUp Clnr Spry 12/32fo|000000004490|000000000000000004|11|ALL|20091110|99991231|DBAYDO|20080519|DBAYDO|20091110|Released|Released|000000120461|
0000000000000000000000000000000000007867|ClxClnUp Clnr Spry 12/32fo|000000007286|000000000000000004|11|ALL|20091110|99991231|DBAYDO|20080519|DBAYDO|20091110|Released|Released|000000120461|
0000000000000000000000000000000000007867|ClxClnUp Clnr Spry 12/32fo|000000014762|000000000000000004|11|ALL|20091110|99991231|DBAYDO|20080519|DBAYDO|20091110|Obsolete|Released Submitted - Obsolete|000000120461|
0000000000000000000000000000000000007868|ClxDisfWps Oval 2/4x60ct||000000000000012853|11|ALL|00010101|20080828|AWHEELIS|20080519|AWHEELIS|20080520|Released|Released|000000120469|
0000000000000000000000000000000000007868|ClxDisfWps Oval 2/4x60ct|000000002195|000000000000012853|16|ALL|00010101|20080828|AWHEELIS|20080519|AWHEELIS|20080520|Released|Released|000000120469|
0000000000000000000000000000000000007868|ClxDisfWps Oval 2/4x60ct|000000002521|000000000000012853|16|ALL|20080829|20081117|AWHEELIS|20080519|AWHEELIS|20080929|Released|Released|000000120469|
0000000000000000000000000000000000007868|ClxDisfWps Oval 2/4x60ct|000000002678|000000000000012853|11|ALL|20080829|20081117|AWHEELIS|20080519|AWHEELIS|20080929|Released|Released|000000120469|
0000000000000000000000000000000000007868|ClxDisfWps Oval 2/4x60ct|000000002885|000000000000012853|16|ALL|20081118|99991231|AWHEELIS|20080519|AWHEELIS|20081126|Released|Released|000000120469|
0000000000000000000000000000000000007868|ClxDisfWps Oval 2/4x60ct|000000005583|000000000000012853|16|ALL|20081118|99991231|AWHEELIS|20080519|AWHEELIS|20081126|Released|Released|000000120469|
0000000000000000000000000000000000007869|AltRcpGrnWks Glass 4/32fo+100fo||000000000000012853|11|ALL|00010101|20090527|LTELEHAL|20080520|LTELEHAL|20080520|Released|Released|000000120473|
0000000000000000000000000000000000007869|AltRcpGrnWks Glass 4/32fo+100fo|000000003742|000000000000012853|11|ALL|20090528|99991231|LTELEHAL|20080520|AWHEELIS|20090528|Released|Released|000000120473|
0000000000000000000000000000000000007869|AltRcpGrnWks Glass 4/32fo+100fo|000000004885|000000000000012847|11|ALL|20090528|99991231|LTELEHAL|20080520|AWHEELIS|20090528|Obsolete|Released Submitted - Obsolete|000000120473|
0000000000000000000000000000000000007870|ClxClnUp 98/32fo + Man TBC 48/24fo 1/2 PAL||000000000000012883|11|ALL|00010101|99991231|AWHEELIS|20080520|AWHEELIS|20080520|Released|Released|000000120475|
0000000000000000000000000000000000007870|ClxClnUp 98/32fo + Man TBC 48/24fo 1/2 PAL|000000015348|000000000000012883|11|ALL|00010101|99991231|AWHEELIS|20080520|AWHEELIS|20080520|Obsolete|Released Submitted - Obsolete|000000120475|
0000000000000000000000000000000000007871|AltRcp GrnWks APC 4/32fo+100fo VP Club||000000000000012755|11|ALL|00010101|20090527|LTELEHAL|20080520|LTELEHAL|20080520|Released|Released|000000120477|
0000000000000000000000000000000000007871|AltRcp GrnWks APC 4/32fo+100fo VP Club|000000003742|000000000000012755|11|ALL|20090528|99991231|LTELEHAL|20080520|AWHEELIS|20090528|Released|Released|000000120477|
0000000000000000000000000000000000007871|AltRcp GrnWks APC 4/32fo+100fo VP Club|000000004885|000000000000012755|11|ALL|20090528|99991231|LTELEHAL|20080520|AWHEELIS|20090528|Obsolete|Released Submitted - Obsolete|000000120477|
0000000000000000000000000000000000007872|CU AA FY09 HGP FD||120312.001|12|ALL|00010101|99991231|JTODD|20080520|JTODD|20080527|Released|Released|000000120480|
0000000000000000000000000000000000007872|CU AA FY09 HGP FD|000000003117|120312.001|12|ALL|00010101|99991231|JTODD|20080520|JTODD|20080527|Obsolete|Released Submitted - Obsolete|000000120480|
0000000000000000000000000000000000007873|CU GrnWks APC Spry lav 32fo||120429.001|11|ALL|00010101|99991231|CHERRMAN|20080521|CHERRMAN|20080521|Released|Released|000000120488|
0000000000000000000000000000000000007874|MTW ClxDisfWps Oval FrScnt White||120485.001|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120486|
0000000000000000000000000000000000007874|MTW ClxDisfWps Oval FrScnt White|000000010572|120485.001|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120486|
0000000000000000000000000000000000007875|MTW ClxDisfWps Oval FrScnt Green||120485.002|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120490|
0000000000000000000000000000000000007875|MTW ClxDisfWps Oval FrScnt Green|000000010572|120485.002|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120490|
0000000000000000000000000000000000007876|MTW ClxDisfWps Oval FrScnt LtPrpl||120485.003|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120492|
0000000000000000000000000000000000007876|MTW ClxDisfWps Oval FrScnt LtPrpl|000000010572|120485.003|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120492|
0000000000000000000000000000000000007877|MTW ClxDisfWps Oval FrScnt Yellow||120485.004|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120494|
0000000000000000000000000000000000007877|MTW ClxDisfWps Oval FrScnt Yellow|000000010572|120485.004|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120494|
0000000000000000000000000000000000007878|CU GrnWks GSC Spry lav 32fo||120463.001|11|ALL|00010101|99991231|CHERRMAN|20080521|CHERRMAN|20080521|Released|Released|000000120497|
0000000000000000000000000000000000007879|BB LpBlm CcntPar 12/0.15oz||000000000000026515|01|ALL|00010101|99991231|CHERRMAN|20080521|JLOPEZ5|20160502|Released|Released|000000120499|
0000000000000000000000000000000000007880|GrnWks APC Spry lav 12/32fo||000000000000012865|11|ALL|00010101|99991231|CHERRMAN|20080521|CHERRMAN|20080521|Released|Released|000000120501|
0000000000000000000000000000000000007881|BB LpBlm WdChry 12/0.15oz||000000000000026516|01|ALL|00010101|99991231|CHERRMAN|20080521|JLOPEZ5|20160502|Released|Released|000000120503|
0000000000000000000000000000000000007882|BB LpBlm PnkGrpf 12/0.15oz||000000000000026517|01|ALL|00010101|99991231|CHERRMAN|20080521|JLOPEZ5|20160502|Released|Released|000000120505|
0000000000000000000000000000000000007883|MTW ClxDisfWps Oval LmnScnt Prple||120485.005|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120508|
0000000000000000000000000000000000007883|MTW ClxDisfWps Oval LmnScnt Prple|000000010572|120485.005|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120508|
0000000000000000000000000000000000007884|MTW ClxDisfWps Oval LmnScnt Blue||120485.006|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120510|
0000000000000000000000000000000000007884|MTW ClxDisfWps Oval LmnScnt Blue|000000010572|120485.006|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120510|
0000000000000000000000000000000000007885|MTW ClxDisfWps Oval LmnScnt Pink||120485.007|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120512|
0000000000000000000000000000000000007885|MTW ClxDisfWps Oval LmnScnt Pink|000000010572|120485.007|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120512|
0000000000000000000000000000000000007886|MTW ClxDisfWps Oval LmnScnt Biege||120485.008|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Released|Released|000000120514|
0000000000000000000000000000000000007886|MTW ClxDisfWps Oval LmnScnt Biege|000000010572|120485.008|11|ALL|00010101|99991231|IZAVALET|20080521|IZAVALET|20080521|Obsolete|Released Submitted - Obsolete|000000120514|
0000000000000000000000000000000000007887|CU Br Grnd Pitr Pink 1ct CA||120485.008|15|ALL|00010101|99991231|MSAXENA|20080521|MSAXENA|20080521|Released|Released|000000120517|
0000000000000000000000000000000000007888|AltRec Brita Pacifica Pitcher with 2x 20fo OTG Nalgene Sam's||000000000000012770|15|ALL|00010101|99991231|APROWELL|20080521|APROWELL|20080521|Released|Released|000000120520|
0000000000000000000000000000000000007888|AltRec Brita Pacifica Pitcher with 2x 20fo OTG Nalgene Sam's|000000004174|000000000000012770|15|ALL|00010101|99991231|APROWELL|20080521|APROWELL|20080521|Obsolete|Released Submitted - Obsolete|000000120520|
0000000000000000000000000000000000007889|FM Glad PNSeal FdWrp Roll 70 Holliday 08||000000000000012770|16|ZGJV|00010101|20110807|WDURLING|20080521|WDURLING|20080521|Released|Released|000000120522|
0000000000000000000000000000000000007889|FM Glad PNSeal FdWrp Roll 70 Holliday 08|000000008195|51846001.008|16|ZGJV|20110808|20110831|WDURLING|20080521|JBECKST2|20110808|Released|Released|000000120522|
0000000000000000000000000000000000007889|FM Glad PNSeal FdWrp Roll 70 Holliday 08|000000008360|51846001.008|16|ZGJV|20110901|99991231|WDURLING|20080521|JBECKST2|20110901|Released|Released|000000120522|
0000000000000000000000000000000000007890|FM Glad PNSeal FrzrWrp Roll 50 Holiday08||51845001.003|16|ZGJV|00010101|20110807|WDURLING|20080521|WDURLING|20080521|Released|Released|000000120524|
0000000000000000000000000000000000007890|FM Glad PNSeal FrzrWrp Roll 50 Holiday08|000000008195|51845001.003|16|ZGJV|20110808|20110831|WDURLING|20080521|JBECKST2|20110808|Released|Released|000000120524|
0000000000000000000000000000000000007890|FM Glad PNSeal FrzrWrp Roll 50 Holiday08|000000008360|51845001.003|16|ZGJV|20110901|99991231|WDURLING|20080521|JBECKST2|20110901|Released|Released|000000120524|
0000000000000000000000000000000000007891|FM Clorox Bleach Liquid 6.42% Chicago||51591001.037|10|ALL|00010101|20090518|SALVAREZ|20080521|KSWEENE1|20081029|Released|Released|000000120526|
0000000000000000000000000000000000007891|FM Clorox Bleach Liquid 6.42% Chicago|000000003701|51591001.037|10|ALL|20090519|20101216|SALVAREZ|20080521|DBAYDO|20100623|Released|Released|000000120526|
0000000000000000000000000000000000007891|FM Clorox Bleach Liquid 6.42% Chicago|000000006978|51591001.037|10|ALL|20101217|20110221|SALVAREZ|20080521|DBAYDO|20101222|Released|Released|000000120526|
0000000000000000000000000000000000007891|FM Clorox Bleach Liquid 6.42% Chicago|000000007302|51591001.037|10|ALL|20110222|99991231|SALVAREZ|20080521|DBAYDO|20110223|Released|Released|000000120526|
0000000000000000000000000000000000007892|FM Clorox 2 Dry Original Percarbonate||120484.002|10|ALL|00010101|20080821|WMCINTYR|20080522|WMCINTYR|20080522|Released|Released|000000120529|
0000000000000000000000000000000000007892|FM Clorox 2 Dry Original Percarbonate|000000002495|120484.002|10|ALL|20080822|99991231|WMCINTYR|20080522|KKLOTTER|20080825|Released|Released|000000120529|
0000000000000000000000000000000000007893|FM Clorox 2 Dry Citrus Blend Percarbonate||120484.002|10|ALL|00010101|20080821|WMCINTYR|20080522|WMCINTYR|20080522|Released|Released|000000120531|
0000000000000000000000000000000000007893|FM Clorox 2 Dry Citrus Blend Percarbonate|000000002495|120484.003|10|ALL|20080822|99991231|WMCINTYR|20080522|KKLOTTER|20080825|Released|Released|000000120531|
0000000000000000000000000000000000007896|FM Clorox 2 Dry Free & Clear Percarbonate||051478.001|10|ALL|00010101|20080821|WMCINTYR|20080522|WMCINTYR|20080522|Released|Released|000000120537|
0000000000000000000000000000000000007896|FM Clorox 2 Dry Free & Clear Percarbonate|000000002495|120484.004|10|ALL|20080822|99991231|WMCINTYR|20080522|KKLOTTER|20080825|Released|Released|000000120537|
0000000000000000000000000000000000007897|AA FY09 4/1ct HGP FD||000000000000012860|12|ALL|00010101|99991231|JTODD|20080522|JTODD|20080522|Released|Released|000000120539|
0000000000000000000000000000000000007897|AA FY09 4/1ct HGP FD|000000003117|000000000000012860|12|ALL|00010101|99991231|JTODD|20080522|JTODD|20080522|Obsolete|Released Submitted - Obsolete|000000120539|
0000000000000000000000000000000000007898|GrnWks APC/SmplyTng/GSC/MTBC/Dil/TngDil/GBC Stckbse 1/2 PAL||000000000000012860|11|ALL|00010101|99991231|AWHEELIS|20080523|AWHEELIS|20080530|Released|Released|000000120542|
0000000000000000000000000000000000007899|FM GladW SmBwlTub Prt Holliday 08||51494000.005|16|ZGJV|00010101|99991231|WDURLING|20080523|WDURLING|20080523|Released|Released|000000120544|
0000000000000000000000000000000000007900|FM GladW BgBwlTub Prt candy Holiday 08||51493000.006|16|ZGJV|00010101|99991231|WDURLING|20080523|WDURLING|20080523|Released|Released|000000120547|
0000000000000000000000000000000000007901|FM GladW BgBwlTub Prt penguin Holiday 08||51493000.007|16|ZGJV|00010101|99991231|WDURLING|20080523|WDURLING|20080523|Released|Released|000000120549|
0000000000000000000000000000000000007902|FM FSDHV OrRnchNoMSG NoYst ButtermilkAllergen3||51493000.007|17|ALL|00010101|99991231|SALVAREZ|20080527|SALVAREZ|20080602|Released|Released|000000120566|
0000000000000000000000000000000000007903|CU GrnWks Ntrl Wps Or 70ct||120569.001|11|ALL|00010101|20080630|AWHEELIS|20080527|AWHEELIS|20080527|Released|Released|000000120570|
0000000000000000000000000000000000007903|CU GrnWks Ntrl Wps Or 70ct|000000002290|120569.001|11|ALL|20080701|99991231|AWHEELIS|20080527|AWHEELIS|20080711|Released|Released|000000120570|
0000000000000000000000000000000000007903|CU GrnWks Ntrl Wps Or 70ct|000000007286|120569.001|11|ALL|20080701|99991231|AWHEELIS|20080527|AWHEELIS|20080711|Released|Released|000000120570|
0000000000000000000000000000000000007904|GrnWks Ntrl Wps Or 6/70ct||000000000000012887|11|ALL|00010101|99991231|AWHEELIS|20080527|AWHEELIS|20080527|Released|Released|000000120572|
0000000000000000000000000000000000007904|GrnWks Ntrl Wps Or 6/70ct|000000004885|000000000000012887|11|ALL|00010101|99991231|AWHEELIS|20080527|AWHEELIS|20080527|Obsolete|Released Submitted - Obsolete|000000120572|
0000000000000000000000000000000000007905|CU GrnWks Ntrl Wps Or 3x70ct||120575.001|11|ALL|00010101|99991231|AWHEELIS|20080528|AWHEELIS|20080528|Released|Released|000000120576|
0000000000000000000000000000000000007905|CU GrnWks Ntrl Wps Or 3x70ct|000000004981|120575.001|11|ALL|00010101|99991231|AWHEELIS|20080528|AWHEELIS|20080528|Obsolete|Released Submitted - Obsolete|000000120576|
0000000000000000000000000000000000007906|GrnWks Ntrl Wps Or 4/3x70ct||120575.001|11|ALL|00010101|20080602|AWHEELIS|20080528|AWHEELIS|20080528|Released|Released|000000120578|
0000000000000000000000000000000000007906|GrnWks Ntrl Wps Or 4/3x70ct|000000002195|000000000000012888|11|ALL|20080603|20080630|AWHEELIS|20080528|AWHEELIS|20080606|Released|Released|000000120578|
0000000000000000000000000000000000007906|GrnWks Ntrl Wps Or 4/3x70ct|000000002290|000000000000012888|11|ALL|20080701|99991231|AWHEELIS|20080528|AWHEELIS|20080711|Released|Released|000000120578|
0000000000000000000000000000000000007906|GrnWks Ntrl Wps Or 4/3x70ct|000000004885|000000000000012888|11|ALL|20080701|99991231|AWHEELIS|20080528|AWHEELIS|20080711|Obsolete|Released Submitted - Obsolete|000000120578|
0000000000000000000000000000000000007907|ASSM-FMP GrnWks Ntrl Wps Or 6/70ct FRM||000000000000012888|10|ALL|00010101|20080630|AWHEELIS|20080528|AWHEELIS|20080528|Released|Released|000000120581|
0000000000000000000000000000000000007907|ASSM-FMP GrnWks Ntrl Wps Or 6/70ct FRM|000000002290|120580.001|11|ALL|20080701|99991231|AWHEELIS|20080528|AWHEELIS|20080818|Released|Released|000000120581|
0000000000000000000000000000000000007907|ASSM-FMP GrnWks Ntrl Wps Or 6/70ct FRM|000000004981|120580.001|11|ALL|20080701|99991231|AWHEELIS|20080528|AWHEELIS|20080818|Obsolete|Released Submitted - Obsolete|000000120581|
